id,job_id/id,rank_id/id,last_name,first_name,middle_name,callsign,gender,identification_id,mobile_phone,birthday
1821932102,military_job.a1234-j0973,military_rank.rank_190,Григоренко,Костянтин,Гаврилович,Синьоока,male,1821932102,050 264 4877,1992-01-16
2497063836,military_job.a1234-j0974,military_rank.rank_160,Литвиненко,Умар,Тарасович,Шляхтич,male,2497063836,050 119 4451,1988-03-15
2019818549,military_job.a1234-j0975,military_rank.rank_160,Михайлов,Ярослав,Онуфрійович,Богдан,male,2019818549,067 795 1541,1994-11-18
2212086894,military_job.a1234-j0976,military_rank.rank_50,Галушка,Вадим,Ількович,Дід,male,2212086894,050 287 4790,1979-03-10
1175298011,military_job.a1234-j0977,military_rank.rank_190,Михайльчук,Елшан,Вікентійович,Старшина,male,1175298011,066 680 9247,1987-03-03
1164009735,military_job.a1234-j0978,military_rank.rank_80,Литвин,Нікіта,Фарідович,Сонячний,male,1164009735,050 427 0575,1985-09-29
1880902947,military_job.a1234-j0979,military_rank.rank_100,Яремчук,Федір,Янович,Кобзар,male,1880902947,066 452 2600,1978-05-04
1450718307,military_job.a1234-j0980,military_rank.rank_160,Романенко,Дарʼя,Георгіївна,Гарматка,female,1450718307,063 302 2719,1997-09-03
1437337769,military_job.a1234-j0981,military_rank.rank_30,Гриценко,Едуард,Єгорович,Лісник,male,1437337769,066 785 4043,1991-01-10
1149259337,military_job.a1234-j0982,military_rank.rank_220,Григоренко,Ян,Тихонович,Червоний,male,1149259337,063 993 3304,1983-04-27
1208530831,military_job.a1234-j0983,military_rank.rank_30,Міщенко,Тарас,Геранович,Вихор,male,1208530831,066 300 3897,1985-12-22
2301309650,military_job.a1234-j0984,military_rank.rank_190,Григоренко,Вадим,Данилович,Лісник,male,2301309650,050 686 6094,1989-09-25
1114147649,military_job.a1234-j0986,military_rank.rank_150,Литвиненко,Михайло,Даніельович,Дружинник,male,1114147649,063 807 2186,1998-05-31
1356768425,military_job.a1234-j0987,military_rank.rank_70,Лисенко,Марк,Дмитрович,Князь,male,1356768425,067 740 8671,1991-12-13
2625373645,military_job.a1234-j0989,military_rank.rank_100,Мироненко,Інокентій,Анатолійович,Жовтень,male,2625373645,050 956 3204,1993-11-01
1627962772,military_job.a1234-j0990,military_rank.rank_70,Кузьмін,Кузьма,Янович,Дід,male,1627962772,063 745 5867,1981-11-12
2774541079,military_job.a1234-j0991,military_rank.rank_50,Горбач,Сурен,Горхмазович,Вернигора,male,2774541079,050 855 7969,1995-02-05
1175779432,military_job.a1234-j0991,military_rank.rank_30,Кузьмін,Назар,Гаврилович,Буря,male,1175779432,066 802 3479,1992-06-06
2542890862,military_job.a1234-j0994,military_rank.rank_220,Яремчук,Тимур,Маркович,Хортиця,male,2542890862,067 583 6823,1976-09-21
1941681188,military_job.a1234-j0995,military_rank.rank_90,Мироненко,Василь,Данеїлович,Перун,male,1941681188,050 348 2940,1998-08-23
2267326178,military_job.a1234-j0996,military_rank.rank_30,Мельник,Гуванч,Вікторович,Полісся,male,2267326178,050 862 6409,1983-05-04
2453083561,military_job.a1234-j0997,military_rank.rank_70,Лисенко,Зайір,Махмутович,Вогонь,male,2453083561,066 354 0651,1987-03-01
2081252095,military_job.a1234-j0998,military_rank.rank_50,Лисенко,Михайло,Єфірович,Слава,male,2081252095,063 126 7306,1992-03-28
2400839816,military_job.a1234-j0999,military_rank.rank_30,Марченко,Володимир,Гінязович,Лісник,male,2400839816,067 108 7007,1975-05-24
1844407696,military_job.a1234-j1000,military_rank.rank_30,Міщенко,Федор,Тарасович,Гречанка,male,1844407696,067 915 6869,1977-09-05
1292487590,military_job.a1234-j1001,military_rank.rank_30,Яремчук,Мар'ян,Таіровіч,Червоний,male,1292487590,067 702 9543,1993-10-16
2124066913,military_job.a1234-j1002,military_rank.rank_30,Максимчук,Ян,Мефодійович,Дембель,male,2124066913,067 366 2897,1994-09-30
1231617882,military_job.a1234-j1002,military_rank.rank_50,Михайленко,Ярослав,Григорійович,Богдан,male,1231617882,066 688 1664,1982-07-01
1460733584,military_job.a1234-j1004,military_rank.rank_30,Максимчук,Кузьма,Євгенійович,Лунь,male,1460733584,066 238 0301,1995-10-22
2713061608,military_job.a1234-j1005,military_rank.rank_30,Литвин,Тофік,Гарійович,Підполковник,male,2713061608,063 924 5992,1978-02-04
2986610134,military_job.a1234-j1006,military_rank.rank_30,Максимчук,Дамір,Русланович,Червоний,male,2986610134,063 135 9133,1980-12-31
1005341718,military_job.a1234-j1007,military_rank.rank_70,Гриценко,Іродіон,Гаврилович,Славута,male,1005341718,067 657 0422,1995-04-27
1392364364,military_job.a1234-j1009,military_rank.rank_30,Гончар,Арсен,Олексійович,Козак,male,1392364364,050 939 1690,1978-12-25
1772740457,military_job.a1234-j1010,military_rank.rank_30,Гриценко,Михайло,Ігоревич,Володар,male,1772740457,067 722 3125,1984-03-18
1266478161,military_job.a1234-j1011,military_rank.rank_30,Литвиненко,Данило,Юрійович,Дембельський,male,1266478161,063 565 0465,1985-05-14
1249247215,military_job.a1234-j1013,military_rank.rank_70,Максимчук,Михайло-Юрій,Тангаторович,Сонце,male,1249247215,067 296 6320,1977-04-16
2971044052,military_job.a1234-j1014,military_rank.rank_30,Гаврилюк,Назар,Джемалович,Соколянський,male,2971044052,063 350 3278,1999-07-04
1616739458,military_job.a1234-j1015,military_rank.rank_30,Литвин,Марат,Ількович,Чорновол,male,1616739458,063 850 5076,1977-01-26
1690071111,military_job.a1234-j1016,military_rank.rank_30,Костенко,Назар,Вахтангович,Кобзар,male,1690071111,050 631 3612,1977-06-09
2267840351,military_job.a1234-j1017,military_rank.rank_70,Кузьменко,Мурад,Іларіонович,Легіонер,male,2267840351,050 950 5384,1996-01-18
2915144267,military_job.a1234-j1018,military_rank.rank_50,Мельник,Гуванч,Махмутович,Карпатський,male,2915144267,066 888 2777,1978-02-01
1242332395,military_job.a1234-j1019,military_rank.rank_30,Карпенко,Єгор,Маратович,Гречанка,male,1242332395,063 522 4787,1980-08-16
2961905738,military_job.a1234-j1020,military_rank.rank_50,Черновецький,Іван,Андрійович,Сонце,male,2961905738,063 605 7181,1994-07-20
2989842752,military_job.a1234-j1021,military_rank.rank_30,Лисенко,Федор,Романович,Лев,male,2989842752,063 505 9782,1975-06-14
2308708053,military_job.a1234-j1021,military_rank.rank_30,Приходько,Марк,Шихалійович,Славута,male,2308708053,066 289 7005,1982-02-06
2458995162,military_job.a1234-j1023,military_rank.rank_30,Литвиненко,Євгеній,Еугінєюсович,Карпати,male,2458995162,050 840 9092,1996-03-06
1621661450,military_job.a1234-j1024,military_rank.rank_30,Лисенко,Владлен,Манолійович,Лев,male,1621661450,067 796 6401,1980-02-24
2903593732,military_job.a1234-j1025,military_rank.rank_30,Литвиненко,Степан,Дарійович,Дід,male,2903593732,063 535 2216,1994-04-21
1686668762,military_job.a1234-j1026,military_rank.rank_30,Рябенко,Зайір,Едуардович,Лев,male,1686668762,067 590 5731,1989-06-30
2487690707,military_job.a1234-j1027,military_rank.rank_70,Краснопольський,Ян,Рудольфович,Оріон,male,2487690707,067 696 5088,1998-12-10
1856759208,military_job.a1234-j1029,military_rank.rank_30,Литвин,Роланд,Вілінович,Вітер,male,1856759208,050 351 4420,1979-03-26
2432432706,military_job.a1234-j1030,military_rank.rank_30,Білецький,Григорій,Манолійович,Явір,male,2432432706,050 571 5772,1987-05-25
1699099722,military_job.a1234-j1031,military_rank.rank_30,Гончар,Дмитро,Маратович,Дембель,male,1699099722,066 549 1930,1994-12-20
1977865209,military_job.a1234-j1031,military_rank.rank_30,Лисенко,Андрій,Еркинович,Лелека,male,1977865209,067 222 0778,1989-05-10
2454121986,military_job.a1234-j1033,military_rank.rank_30,Максимчук,Артем,Ростиславович,Дикий,male,2454121986,050 425 0854,1992-09-07
2812238094,military_job.a1234-j1034,military_rank.rank_30,Литвиненко,Вячеслав,Чеславович,Заступник,male,2812238094,067 562 1941,1990-06-10
2208446773,military_job.a1234-j1035,military_rank.rank_30,Мироненко,Марат,Русланович,Гайдамак,male,2208446773,050 378 7068,1984-06-15
1116530937,military_job.a1234-j1036,military_rank.rank_30,Панченко,Геннадій,Вілінович,Захисник,male,1116530937,066 415 0483,1983-12-15
2531829199,military_job.a1234-j1038,military_rank.rank_70,Мельников,Шахін,Веніамінович,Криворіг,male,2531829199,066 255 5569,1988-09-23
2760650474,military_job.a1234-j1039,military_rank.rank_50,Горбач,Віталій,Геранович,Княгиня,male,2760650474,067 642 0091,1980-12-18
1501480078,military_job.a1234-j1040,military_rank.rank_30,Яремчук,Василь,Рафік,Галицький,male,1501480078,067 874 3904,1987-05-24
2928432659,military_job.a1234-j1041,military_rank.rank_50,Гриценко,Валерій,Васильович,Ятрань,male,2928432659,066 544 1602,1991-09-25
1823199695,military_job.a1234-j1042,military_rank.rank_30,Гладчук,Мурат,Васильович,Сонячний,male,1823199695,063 929 8231,1999-01-26
2128749718,military_job.a1234-j1043,military_rank.rank_30,Захаренко,Арнольд,Сариєвич,Кобзар,male,2128749718,067 606 9424,1983-09-28
1852649031,military_job.a1234-j1044,military_rank.rank_30,Лисенко,Гуванч,Махмутович,Сміливець,male,1852649031,066 316 8840,1998-06-01
1051393685,military_job.a1234-j1045,military_rank.rank_30,Павлюк,Ігор,Манолійович,Боровик,male,1051393685,066 528 9286,1991-05-28
2988068391,military_job.a1234-j1045,military_rank.rank_30,Кузьмич,Омелян,Сариєвич,Ятрань,male,2988068391,050 411 1326,1983-08-21
1251326211,military_job.a1234-j1047,military_rank.rank_30,Левченко,Аркадій,Тангаторович,Мечник,male,1251326211,050 210 4507,1977-09-06
1851516123,military_job.a1234-j1048,military_rank.rank_30,Жук,Микола,Вячеславович,Криворіг,male,1851516123,063 891 3500,1987-09-27
2624888103,military_job.a1234-j1049,military_rank.rank_30,Литвин,Данило,Рудольфович,Вернигора,male,2624888103,063 102 2709,1986-11-11
1854927434,military_job.a1234-j1050,military_rank.rank_70,Лисенко,Марк,Фірудінович,Княгиня,male,1854927434,066 443 0509,1983-02-02
2605740982,military_job.a1234-j1051,military_rank.rank_30,Левченко,Владилен,Шефкетович,Захисник,male,2605740982,050 514 4704,1997-11-04
1574326101,military_job.a1234-j1052,military_rank.rank_30,Тарасенко,Борис,Єгорович,Лісник,male,1574326101,050 103 5131,1976-02-03
1114785094,military_job.a1234-j1053,military_rank.rank_30,Литвин,Олександр,Адальбертович,Гайдамак,male,1114785094,067 593 1365,1996-04-28
1712320907,military_job.a1234-j1054,military_rank.rank_30,Поліщук,Артур,Маргутович,Сонячний,male,1712320907,050 892 2418,1980-08-16
2187846770,military_job.a1234-j1054,military_rank.rank_30,Рябенко,Ярослав,Джемалович,Чумацький,male,2187846770,066 634 3151,1992-10-21
1971375023,military_job.a1234-j1056,military_rank.rank_30,Мельник,Ігнат,Микитович,Галицький,male,1971375023,066 914 0085,1988-10-21
1818520668,military_job.a1234-j1057,military_rank.rank_30,Кононенко,Анатолій,Резович,Князь,male,1818520668,050 856 7451,1990-10-31
2858988002,military_job.a1234-j1058,military_rank.rank_30,Лук'яненко,Прокоп,Таіровіч,Сивий,male,2858988002,066 372 9461,1985-07-01
1452356977,military_job.a1234-j1059,military_rank.rank_30,Максимчук,Данило,Артурович,Князь,male,1452356977,063 902 1149,1994-05-20
2602374436,military_job.a1234-j1060,military_rank.rank_70,Литвин,Святослав,Микитович,Благодійник,male,2602374436,050 259 8787,1995-02-11
1180031321,military_job.a1234-j1061,military_rank.rank_30,Михайленко,Святослав,Чеславович,Дніпро,male,1180031321,063 658 9474,1989-03-12
1481412356,military_job.a1234-j1062,military_rank.rank_30,Левченко,Забар,Болеславович,Чумацький,male,1481412356,063 969 0607,1982-01-31
2577563623,military_job.a1234-j1063,military_rank.rank_30,Литвиненко,Тимур,Федорович,Вернигора,male,2577563623,066 562 7069,1990-10-13
1103847609,military_job.a1234-j1064,military_rank.rank_30,Литвиненко,Михайло-Мар'ян,Мерабович,Сокіл-ворон,male,1103847609,066 182 3856,1986-11-24
2052240414,military_job.a1234-j1064,military_rank.rank_30,Білоус,Анатолій,Денисович,Мечник,male,2052240414,050 150 1849,1990-07-07
2552962763,military_job.a1234-j1066,military_rank.rank_30,Мироненко,Віталій,Вячеславович,Вогонь,male,2552962763,063 740 0487,1980-01-08
1625586775,military_job.a1234-j1067,military_rank.rank_30,Мироненко,Роман,Романвич,Підполковник,male,1625586775,050 334 2816,1983-03-10
2195238399,military_job.a1234-j1068,military_rank.rank_30,Литвиненко,Расул,Любомирович,Жар-птиця,male,2195238399,067 418 1487,1992-04-05
1736907173,military_job.a1234-j1069,military_rank.rank_30,Мельник,Валентин,Дмитрович,Дніпро,male,1736907173,066 794 9189,1980-03-05
2049778216,military_job.a1234-j1070,military_rank.rank_30,Бондарчук,Ілля,Яремович,Сонце,male,2049778216,063 763 5649,1996-03-28
2009903596,military_job.a1234-j1071,military_rank.rank_50,Кравець,Рустам,Васильльович,Дід,male,2009903596,050 694 1806,1983-09-03
1993723579,military_job.a1234-j1072,military_rank.rank_30,Дмитренко,Гуванч,Леонідович,Козак,male,1993723579,066 589 6352,1989-12-28
1656945042,military_job.a1234-j1073,military_rank.rank_30,Гриценко,Антон,Єфірович,Хмельницький,male,1656945042,067 318 8627,1997-10-18
1442086512,military_job.a1234-j1074,military_rank.rank_30,Литвин,Зайір,Арсенійович,Орлик,male,1442086512,050 947 1172,1986-09-03
2666419349,military_job.a1234-j1074,military_rank.rank_50,Гончар,Руслан,Азатович,Перлина,male,2666419349,067 429 6624,1982-01-23
1275063652,military_job.a1234-j1076,military_rank.rank_30,Литвин,Прокоп,Мирославович,Лунь,male,1275063652,050 674 1860,1996-12-30
1841452918,military_job.a1234-j1077,military_rank.rank_30,Лисенко,Радіон,Іларіонович,Полісся,male,1841452918,066 708 7252,1990-12-31
2442782144,military_job.a1234-j1078,military_rank.rank_30,Лисенко,Михайло-Мар'ян,Йосипович,Карпатський,male,2442782144,063 678 8739,1983-03-25
1322462137,military_job.a1234-j1079,military_rank.rank_30,Михайленко,Валентин,Нуманжонович,Підпоручик,male,1322462137,066 568 4435,1982-02-11
1002817284,military_job.a1234-j1080,military_rank.rank_220,Левченко,Денис,Сергійович,Лев,male,1002817284,066 630 2895,1985-04-03
1450021562,military_job.a1234-j1081,military_rank.rank_70,Лисенко,Роланд,Мефодійович,Підпоручик,male,1450021562,067 792 0416,1998-09-10
1331267661,military_job.a1234-j1082,military_rank.rank_30,Гладчук,Даніїл,Данилович,Дружинник,male,1331267661,063 864 9634,1975-02-22
2875593100,military_job.a1234-j1083,military_rank.rank_30,Горбач,Данило,Остапович,Північний,male,2875593100,066 615 4469,1993-03-02
1895167682,military_job.a1234-j1084,military_rank.rank_50,Яремчук,Рустам,Франкович,Захисник,male,1895167682,050 843 4750,1982-10-19
1802287315,military_job.a1234-j1085,military_rank.rank_30,Костенко,Богдан,Ростиславович,Пластун,male,1802287315,063 529 0041,1978-06-06
2169882279,military_job.a1234-j1086,military_rank.rank_30,Литвиненко,Веніамін,Єфірович,Хмара,male,2169882279,067 630 5563,1991-10-24
1451705972,military_job.a1234-j1087,military_rank.rank_30,Максименко,Арнольд,Євстахійович,Слава,male,1451705972,050 282 0873,1989-04-07
1533189384,military_job.a1234-j1088,military_rank.rank_30,Яремчук,Василь-Сергій,Валерійович,Вернигора,male,1533189384,066 749 9228,1980-02-13
2351228075,military_job.a1234-j1090,military_rank.rank_30,Галушка,Марк,Амангельдийович,Перлина,male,2351228075,063 750 6053,1996-11-05
1683007956,military_job.a1234-j1091,military_rank.rank_30,Лисенко,Борис,Павлович,Княгиня,male,1683007956,067 638 4843,1990-01-02
1479366812,military_job.a1234-j1093,military_rank.rank_30,Костюк,Михайло-Мар'ян,Нуманжонович,Лелека,male,1479366812,066 343 6013,1983-11-22
1911431867,military_job.a1234-j1094,military_rank.rank_30,Лисенко,Микита,Данилович,Лісовик,male,1911431867,050 664 4381,1985-01-08
2635499658,military_job.a1234-j1095,military_rank.rank_30,Лисенко,Анатолій,Азерович,Млинок,male,2635499658,050 750 2787,1998-07-11
2365669202,military_job.a1234-j1096,military_rank.rank_30,Литвиненко,Вʼячеслав,Айигович,Гайдамак,male,2365669202,063 230 5583,1991-09-22
2800440436,military_job.a1234-j1097,military_rank.rank_30,Павлюк,Георгій,Сариєвич,Захисник,male,2800440436,067 675 2629,1978-03-11
1802632567,military_job.a1234-j1097,military_rank.rank_30,Мироненко,Едуард,Манолійович,Дід,male,1802632567,067 581 6083,1996-02-17
2420534858,military_job.a1234-j1099,military_rank.rank_30,Лисенко,Ростислав,Айигович,Синьоока,male,2420534858,063 435 2329,1990-10-21
2410424695,military_job.a1234-j1100,military_rank.rank_30,Лисенко,Петро,Ігоревич,Сонце,male,2410424695,067 317 8675,1982-03-23
1545797955,military_job.a1234-j1101,military_rank.rank_30,Гриценко,Вадим,Горхмазович,Мечник,male,1545797955,050 480 8652,1991-08-01
2431945009,military_job.a1234-j1102,military_rank.rank_30,Федоренко,Любомир,Таіровіч,Горлиця,male,2431945009,067 945 1450,1975-02-08
1603648421,military_job.a1234-j1103,military_rank.rank_50,Савченко,Владислав,Степанович,Боровик,male,1603648421,067 565 0489,1994-08-16
1102387126,military_job.a1234-j1104,military_rank.rank_30,Мельничук,Захар,Вячеславович,Перун,male,1102387126,067 786 2265,1979-11-13
2127346273,military_job.a1234-j1105,military_rank.rank_30,Шаповал,Рустам,Федорович,Вогник,male,2127346273,067 565 6190,1993-10-05
2231395882,military_job.a1234-j1106,military_rank.rank_30,Литвиненко,Вадим,Азерович,Радник,male,2231395882,063 112 0343,1977-10-01
1887968555,military_job.a1234-j1107,military_rank.rank_30,Литвиненко,Павло,Данеїлович,Сонце,male,1887968555,050 844 3037,1986-10-07
2496836502,military_job.a1234-j1107,military_rank.rank_30,Черненко,Василь-Сергій,Ілкович,Мечник,male,2496836502,067 572 9104,1985-10-18
2501321403,military_job.a1234-j1109,military_rank.rank_30,Поліщук,Аркадій,Тахірович,Дубовий,male,2501321403,063 477 8792,1989-05-20
2665575147,military_job.a1234-j1110,military_rank.rank_30,Литвин,Костянтин,Веніамінович,Барвінок,male,2665575147,066 297 5930,1987-10-13
1906775982,military_job.a1234-j1111,military_rank.rank_30,Литвиненко,Мурад,Мирославович,Сонячний,male,1906775982,067 513 6462,1993-01-26
2132534949,military_job.a1234-j1112,military_rank.rank_30,Яремчук,Руслан,Амангельдийович,Княгиня,male,2132534949,063 626 6720,1979-12-05
2810726714,military_job.a1234-j1114,military_rank.rank_70,Павленко,Ярослав,Тарієлович,Гайдамак,male,2810726714,067 961 2291,1988-06-03
2430795307,military_job.a1234-j1115,military_rank.rank_30,Михайленко,Вʼячеслав,Іларіонович,Карпати,male,2430795307,067 648 7560,1976-06-02
2817823491,military_job.a1234-j1116,military_rank.rank_30,Дмитренко,Орест,Арсенійович,Підпоручик,male,2817823491,050 254 2183,1975-04-24
2186876060,military_job.a1234-j1117,military_rank.rank_30,Мельничук,Яків,Горхмазович,Сонце,male,2186876060,050 184 8012,1976-03-04
1403774257,military_job.a1234-j1117,military_rank.rank_30,Левченко,Герман,Антонович,Командир,male,1403774257,066 450 4601,1997-01-19
1168362345,military_job.a1234-j1119,military_rank.rank_50,Гаврилюк,Степан,Ілкович,Північний,male,1168362345,066 583 9896,1976-02-10
1717909786,military_job.a1234-j1120,military_rank.rank_70,Михайленко,Андрій,Вячеславович,Лісник,male,1717909786,063 312 3900,1998-09-14
2517293578,military_job.a1234-j1121,military_rank.rank_30,Яремчук,Сорін,Болеславович,Вогник,male,2517293578,067 286 3658,1985-12-09
1301983516,military_job.a1234-j1122,military_rank.rank_30,Горбач,Аркадій,Гуммет огли,Підпоручик,male,1301983516,050 142 2020,1994-06-05
1852096338,military_job.a1234-j1124,military_rank.rank_70,Мазур,Роман,Юрійович,Червоний,male,1852096338,066 981 6964,1995-03-28
1179501851,military_job.a1234-j1125,military_rank.rank_30,Литвин,Денис,Намігович,Перун,male,1179501851,050 703 9945,1979-06-19
2470292215,military_job.a1234-j1126,military_rank.rank_50,Лисенко,Назар,Азерович,Десна,male,2470292215,066 291 4502,1998-05-22
2704142175,military_job.a1234-j1127,military_rank.rank_90,Яремчук,Валентин,Радувич,Дід,male,2704142175,063 458 8814,1992-12-06
2198872834,military_job.a1234-j1127,military_rank.rank_30,Литвиненко,Василь,Олексійович,Червоний,male,2198872834,050 390 1509,1988-09-20
1579044812,military_job.a1234-j1129,military_rank.rank_30,Лисенко,Альберт,Валерійович,Дружинник,male,1579044812,067 334 8807,1977-06-03
1052504643,military_job.a1234-j1130,military_rank.rank_80,Мельничук,Руслан,Віталійович,Лелека,male,1052504643,067 518 5583,1995-05-15
1101626727,military_job.a1234-j1131,military_rank.rank_30,Дмитренко,Василь-Сергій,Шихалійович,Вернигора,male,1101626727,063 837 8446,1992-12-06
2714027519,military_job.a1234-j1132,military_rank.rank_30,Козак,Мірча,Федорович,Слава,male,2714027519,066 922 9763,1978-12-07
2172392245,military_job.a1234-j1132,military_rank.rank_30,Кравець,Борис,Мірчевич,Матрос,male,2172392245,066 800 2292,1988-11-07
1882721135,military_job.a1234-j1134,military_rank.rank_30,Литвин,Орест,Азерович,Сонце,male,1882721135,063 380 4130,1988-02-17
1507609798,military_job.a1234-j1135,military_rank.rank_70,Лисенко,Артем,Гаврилович,Княгиня,male,1507609798,050 887 3390,1992-02-23
1298302449,military_job.a1234-j1136,military_rank.rank_50,Лисенко,Григорій,Ярославович,Гуртовий,male,1298302449,063 680 0769,1996-06-09
1126956965,military_job.a1234-j1137,military_rank.rank_30,Литвиненко,Ігнат,Віталійович,Буря,male,1126956965,050 519 9252,1984-09-29
1449738642,military_job.a1234-j1137,military_rank.rank_30,Шевченко,Умар,Володимирович,Сивий,male,1449738642,066 368 3967,1986-10-13
2637374622,military_job.a1234-j1139,military_rank.rank_30,Литвиненко,Федот,Мерабович,Княгиня,male,2637374622,066 289 3989,1995-06-29
2303289316,military_job.a1234-j1140,military_rank.rank_70,Яремчук,Назар,Олексндрович,Козак,male,2303289316,050 796 1831,1983-04-24
2451589805,military_job.a1234-j1141,military_rank.rank_50,Лисенко,Кузьма,Олександрович,Карпати,male,2451589805,066 591 8912,1988-12-27
2607732638,military_job.a1234-j1142,military_rank.rank_30,Литвин,Яків,Тимофійович,Захисник,male,2607732638,066 345 5850,1984-05-25
2842590844,military_job.a1234-j1142,military_rank.rank_30,Лисенко,Данило,Віленович,Північний,male,2842590844,067 526 6195,1982-10-23
1381838411,military_job.a1234-j1144,military_rank.rank_30,Захаренко,Тимур,Геранович,Іскра,male,1381838411,050 962 0685,1987-07-18
1178690485,military_job.a1234-j1145,military_rank.rank_190,Гриценко,Кирил,Мухтаралійович,Степ,male,1178690485,067 481 0668,1988-02-24
1557886861,military_job.a1234-j1147,military_rank.rank_150,Яремчук,Вячеслав,Ростиславович,Повстанець,male,1557886861,066 528 1231,1991-11-15
2723324394,military_job.a1234-j1148,military_rank.rank_90,Мироненко,Маіл,Фролович,Княгиня,male,2723324394,050 227 2470,1987-04-19
2045766632,military_job.a1234-j1149,military_rank.rank_80,Ковальчук,Яків,Гочайович,Вернигора,male,2045766632,050 710 2393,1992-02-18
1683056482,military_job.a1234-j1150,military_rank.rank_80,Лисенко,Кузьма,Данеїлович,Підпоручик,male,1683056482,050 193 0718,1991-09-20
2904499976,military_job.a1234-j1152,military_rank.rank_30,Левченко,Ян,Костянтинович,Явір,male,2904499976,063 376 2927,1982-11-12
2888299278,military_job.a1234-j1152,military_rank.rank_30,Гончар,Андрій,Володимирович,Благодійник,male,2888299278,066 434 6307,1985-06-05
2029616640,military_job.a1234-j1154,military_rank.rank_30,Левченко,Прокоп,Андрійович,Жовтень,male,2029616640,050 841 3951,1989-05-12
1905126500,military_job.a1234-j1155,military_rank.rank_150,Лисенко,Андріан,Онуфрійович,Сокіл-прибічник,male,1905126500,050 915 8626,1990-10-14
2989356019,military_job.a1234-j1156,military_rank.rank_100,Литвин,Мурад,Гінязович,Переможець,male,2989356019,050 683 9197,1984-05-21
1068263885,military_job.a1234-j1157,military_rank.rank_30,Єфремов,Євген,Сариєвич,Беркут,male,1068263885,063 490 7034,1975-08-23
1363687309,military_job.a1234-j1158,military_rank.rank_30,Бондаренко,Орест,Вахтангович,Лісник,male,1363687309,063 902 4536,1993-05-09
1847680980,military_job.a1234-j1159,military_rank.rank_30,Лисенко,Владилен,Степанович,Гайдамак,male,1847680980,063 885 8780,1988-01-09
2170099575,military_job.a1234-j1160,military_rank.rank_30,Мельничук,Роман,Любомирович,Жовтень,male,2170099575,050 705 9409,1998-04-21
1449732249,military_job.a1234-j1161,military_rank.rank_30,Максимчук,Назар,Джемалович,Перемога,male,1449732249,067 208 4445,1993-03-31
1278143969,military_job.a1234-j1162,military_rank.rank_30,Корнійчук,Веніамін,Азерович,Дід,male,1278143969,063 354 2899,1998-08-23
1180617671,military_job.a1234-j1163,military_rank.rank_30,Максимчук,Юрій,Юрійович,Лавр,male,1180617671,050 145 8149,1983-01-18
1339071400,military_job.a1234-j1165,military_rank.rank_30,Черновол,Валерій,Денисович,Криворіг,male,1339071400,067 598 4871,1980-12-24
2057028303,military_job.a1234-j1166,military_rank.rank_30,Мельничук,Назар,Зіновійович,Беркут,male,2057028303,063 675 9822,1982-09-25
1586620602,military_job.a1234-j1167,military_rank.rank_30,Литвин,Інокентій,Нариманович,Підпоручик,male,1586620602,066 171 3527,1978-05-01
2142139476,military_job.a1234-j1168,military_rank.rank_30,Максимчук,Герман,Горхмазович,Вогонь,male,2142139476,066 472 2266,1991-06-08
2754840808,military_job.a1234-j1169,military_rank.rank_30,Мельничук,Мікаель,Йосипович,Козак,male,2754840808,066 672 8682,1999-09-26
1497414629,military_job.a1234-j1170,military_rank.rank_30,Гладчук,Кирил,Зайірович,Боровик,male,1497414629,067 337 8620,1985-05-22
1273506183,military_job.a1234-j1171,military_rank.rank_30,Горбач,Семен,Анатолійович,Переможець,male,1273506183,063 295 7852,1987-04-29
1798645665,military_job.a1234-j1172,military_rank.rank_30,Максимчук,Денис,Сариєвич,Сокіл-прибічник,male,1798645665,067 503 2935,1983-10-14
2673414843,military_job.a1234-j1174,military_rank.rank_30,Лисенко,Данил,Вячеславович,Чорновол,male,2673414843,067 600 0741,1985-03-12
1757002181,military_job.a1234-j1175,military_rank.rank_30,Литвин,Вячеслав,Резович,Перун,male,1757002181,067 428 4265,1989-11-02
2316778569,military_job.a1234-j1176,military_rank.rank_30,Мироненко,Едуард,Артурович,Рибалка,male,2316778569,067 785 2318,1978-10-16
2851988493,military_job.a1234-j1177,military_rank.rank_30,Максимчук,Ельхан,Тангаторович,Герой,male,2851988493,066 998 6315,1982-05-30
1071698034,military_job.a1234-j1178,military_rank.rank_30,Лисенко,Гліб,Остапович,Лавр,male,1071698034,066 650 0880,1977-03-28
2466368708,military_job.a1234-j1179,military_rank.rank_30,Яремчук,Забар,Вікторович,Володар,male,2466368708,066 571 5578,1978-04-06
2969778656,military_job.a1234-j1180,military_rank.rank_30,Лисенко,Альберт,Яремович,Слобода,male,2969778656,050 508 8392,1986-02-20
2880662985,military_job.a1234-j1181,military_rank.rank_30,Мироненко,Олександр,Семенович,Підполковник,male,2880662985,066 627 9575,1989-03-10
1740457458,military_job.a1234-j1182,military_rank.rank_30,Михайленко,Яків,Азатович,Козак,male,1740457458,067 955 9173,1995-08-05
2585271587,military_job.a1234-j1184,military_rank.rank_30,Горбач,Кирило,Фарідович,Переможець,male,2585271587,067 550 5576,1997-03-03
2334718659,military_job.a1234-j1185,military_rank.rank_30,Яремчук,Олесь,Радувич,Богдан,male,2334718659,063 291 8404,1987-06-03
