id;job_id/id;rank_id;last_name;first_name;middle_name;gender;identification_id;status;mobile;birthday
1866549830;military_job.a1234-j0425;солдат;ДУХОВНИКОВ;Мирослав;Євстахійович;male;1866549830;Field;0672309302;14.08.1983
1405811242;military_job.a1234-j0426;солдат;ЖМУРКО;Іхтіяр;Остапович;male;1405811242;Field;0502366273;18.04.1975
2199238920;military_job.a1234-j0427;солдат;ІГНАТЮК;Тимур;Євгенійович;male;2199238920;Field;0631676984;19.03.1982
2291900489;military_job.a1234-j0429;солдат;КОЙДИК;Зайір;Анатолійович;male;2291900489;Field;0505441379;06.04.1983
2625342668;military_job.a1234-j0431;солдат;СУРГАЙ;Костянтин;Романвич;male;2625342668;Field;0506486604;29.06.1997
1993234504;military_job.a1234-j0432;солдат;ГУЛІЙ;Інал;Євгенович;male;1993234504;Field;0668264188;23.09.1995
2745559977;military_job.a1234-j0433;солдат;ЛЕСНЯК;Любомир;Маркович;male;2745559977;Hospital;0673010242;11.08.1984
2576332265;military_job.a1234-j0434;солдат;КРЕТ;Ігор;Шефкетович;male;2576332265;Field;0502891797;21.02.1975
1263112840;military_job.a1234-j0435;солдат;ДАЦКО;Андріан;Остапович;male;1263112840;Hospital;0509853419;07.09.1987
1138033001;military_job.a1234-j0436;солдат;СІНОКОП;Мікаель;Любомирович;male;1138033001;Hospital;0674301563;02.09.1983
1334696425;military_job.a1234-j0437;солдат;ЛІТВІНОВ;Кирил;Іванович;male;1334696425;Field;0635399023;24.06.1998
2041232395;military_job.a1234-j0438;солдат;СМІРНОВ;Микола;Костнтинович;male;2041232395;Field;0676444615;17.11.1994
2666476948;military_job.a1234-j0439;солдат;ЛОПУШИНСЬКИЙ;Яків;Янович;male;2666476948;Hospital;0661584266;24.07.1984
1659332961;military_job.a1234-j0440;солдат;КЛЮЧТА;Гліб;Нариманович;male;1659332961;Field;0636873522;29.12.1995
1473698727;military_job.a1234-j0441;солдат;КУРИЛО;Шахін;Денисович;male;1473698727;Field;0635359574;08.04.1988
1784808727;military_job.a1234-j0442;солдат;ВОРОБЙОВ;Федор;Германович;male;1784808727;Field;0504677530;15.03.1993
2397156687;military_job.a1234-j0443;солдат;АХАТОВ;Даніїл;Зеновійович;male;2397156687;Field;0661363369;23.10.1997
2860964984;military_job.a1234-j0444;солдат;ПИНЯК;Зайір;Нариманович;male;2860964984;Field;0667748473;06.07.1985
1688666091;military_job.a1234-j0445;солдат;ГРЕБЕНЮК;Інокентій;Володимирович;male;1688666091;Field;0676006963;17.02.1976
2713176646;military_job.a1234-j0447;солдат;КОЖАРК;Мірча;Львович;male;2713176646;Field;0676727274;19.10.1987
1315593766;military_job.a1234-j0448;солдат;МАНЖУЛА;Дорін;Яремович;male;1315593766;Field;0672236630;07.08.1994
1397102111;military_job.a1234-j0449;солдат;ЄРОМЕНКО;Умар;Аббуль;male;1397102111;Hospital;0503574177;02.08.1985
2702076083;military_job.a1234-j0450;старший солдат;ЧИРКОВ;Тофік;Денисович;male;2702076083;Hospital;0637379804;27.06.1995
1514473690;military_job.a1234-j0453;солдат;НИЧИПУРУК;Микола;Маркович;male;1514473690;Hospital;0639424885;12.11.1993
1525224267;military_job.a1234-j0454;солдат;КУЗНЄЦОВ;Мікаель;Яремович;male;1525224267;Hospital;0667815081;03.09.1992
1939174220;military_job.a1234-j0455;солдат;ПЕТЛЬОВАНИЙ;Данило;Георгійович;male;1939174220;Field;0502713940;07.04.1993
1602424828;military_job.a1234-j0458;солдат;МЕЛЬНИЧУК;Расул;Якович;male;1602424828;Field;0678657786;27.06.1987
1698519544;military_job.a1234-j0461;солдат;СЛУЧИК;Шахін;Ілкович;male;1698519544;Field;0633670400;22.06.1989
1379735239;military_job.a1234-j0462;солдат;СЕРЕБРЯННИКОВ;Умар;Святославович;male;1379735239;Field;0631215585;11.06.1977
1362583706;military_job.a1234-j0463;солдат;КУЛАКЕВИЧ;Аркадій;Микитович;male;1362583706;Field;0509979883;12.07.1978
2801727594;military_job.a1234-j0464;солдат;ХАРІВ;Михайло;Євстахійович;male;2801727594;Hospital;0674541509;03.01.1990
2543419098;military_job.a1234-j0465;солдат;ДРОБОТЕНКО;Максим;Вілінович;male;2543419098;Field;0631661379;15.05.1994
1928874165;military_job.a1234-j0466;солдат;КАШКІН;Євген;Ростиславович;male;1928874165;Field;0636202664;11.11.1990
1541633351;military_job.a1234-j0470;солдат;ДЯДИК;Ігор;Фірудінович;male;1541633351;Field;0664783291;19.04.1991
1595651372;military_job.a1234-j0471;солдат;БЕРДАР;Михайло-Мар'ян;Вадимович;male;1595651372;Field;0502197008;11.05.1982
1177735279;military_job.a1234-j0472;солдат;ДУМА;Ілля;Айигович;male;1177735279;Vocation;0675735169;09.03.1996
1745661039;military_job.a1234-j0473;солдат;БЕРКІ;Вячеслав;Дарійович;male;1745661039;Field;0669844895;07.02.1982
2200384926;military_job.a1234-j0474;солдат;НЕБОРАК;Ігор;Миронович;male;2200384926;Field;0506054639;25.02.1998
2571992299;military_job.a1234-j0475;солдат;ТЮЛЮПА;Нікіта;Адальбертович;male;2571992299;Field;0501209641;11.11.1996
1079554330;military_job.a1234-j0476;солдат;БІЙЧУК;Салават;Фролович;male;1079554330;Hospital;0664547089;17.10.1981
2069740994;military_job.a1234-j0477;солдат;СКРИПКА;Єгор;Іларіонович;male;2069740994;Field;0662413359;06.07.1990
2713848627;military_job.a1234-j0479;старший солдат;КРЮЧЕК;Ельхан;Рафік;male;2713848627;Field;0505262947;09.01.1983
1968677859;military_job.a1234-j0480;солдат;ГОЛОВАЧ;Расул;Олександрович;male;1968677859;Field;0664062165;02.07.1986
1280361375;military_job.a1234-j0481;солдат;ГУНЕНКО;Сорін;Геранович;male;1280361375;Field;0502517351;06.08.1982
1344178634;military_job.a1234-j0482;солдат;ПІДГАЙНИЙ;Веніамін;Опанасович;male;1344178634;Field;0503284038;14.05.1996
1416936294;military_job.a1234-j0483;солдат;КУШНИРЬОВ;Павло;Євстахійович;male;1416936294;Field;0504701503;16.09.1991
2013687872;military_job.a1234-j0484;солдат;ПРИЙМА;Омелян;Павлович;male;2013687872;Field;0673198739;24.08.1995
2280122581;military_job.a1234-j0485;солдат;БАХМАЦЬКИЙ;Григорій;Львович;male;2280122581;Hospital;0502703390;13.08.1981
1921124713;military_job.a1234-j0487;солдат;БАЩЕНКО;Юрій;Тахірович;male;1921124713;Field;0502576281;14.03.1985
1753525811;military_job.a1234-j0488;солдат;ЦАПУШЕЛ;Дамір;Джемалович;male;1753525811;Field;0671950180;24.04.1995
1798475076;military_job.a1234-j0490;солдат;ГУБЕНЯ;Микита;Іванович;male;1798475076;Field;0633945879;04.03.1994
2409218474;military_job.a1234-j0491;старший солдат;МИЛОСТНИЙ;Владислав;Маркович;male;2409218474;Field;0632057051;18.01.1983
2064393749;military_job.a1234-j0492;солдат;КРИВОБОК;Роман;Амангельдийович;male;2064393749;Field;0664896132;03.06.1988
1887767834;military_job.a1234-j0493;солдат;СИНЬОЗУБ;Олег;Даніельович;male;1887767834;Field;0669210395;04.12.1994
1454302662;military_job.a1234-j0494;солдат;ДЬЯЧЕНКО;Ігор;Костнтинович;male;1454302662;Field;0665365668;31.03.1992
2015898562;military_job.a1234-j0495;солдат;ТЕРНАВСЬКИЙ;Умар;Олексндрович;male;2015898562;Field;0669039659;19.08.1980
1218701180;military_job.a1234-j0497;солдат;ШУТЕНКО;Олесь;Борисович;male;1218701180;Hospital;0676304307;27.12.1998
1360145266;military_job.a1234-j0498;солдат;КАНЦЕР;Сурен;Нариманович;male;1360145266;Hospital;0506148143;14.02.1980
2691305149;military_job.a1234-j0499;солдат;ПОЛІВКО;Мирослав;Богданович;male;2691305149;Field;0506982844;24.02.1977
2678557522;military_job.a1234-j0500;солдат;КУЧМАН;Вячеслав;Зеновійович;male;2678557522;Field;0508763165;05.10.1990
1989625724;military_job.a1234-j0501;солдат;АСТАПОВ;Елшан;Мухтаралійович;male;1989625724;Hospital;0662888056;13.01.1990
2944572718;military_job.a1234-j0503;солдат;ЯКИМОВ;Шахін;Мефодійович;male;2944572718;Field;0672026753;22.11.1975
2799597687;military_job.a1234-j0504;солдат;МОЙСІЄНКО;Святослав;Романвич;male;2799597687;Field;0633964556;13.12.1998
2494895725;military_job.a1234-j0505;солдат;ШЕПЕЛЮК;Ельхан;Любомирович;male;2494895725;Field;0638647314;05.07.1999
2205704885;military_job.a1234-j0506;солдат;ПАРХОМЧИК;Дорін;Ілліч;male;2205704885;Hospital;0632110100;27.06.1984
1026110453;military_job.a1234-j0508;солдат;КОШОВЕНКО;Костянтин;Афанасійович;male;1026110453;Field;0669389119;02.04.1976
2885667043;military_job.a1234-j0510;солдат;ГРИНАК;Андій;Віленович;male;2885667043;Field;0635745992;18.01.1985
1465076502;military_job.a1234-j0511;старший лейтенант;МОРОЩУК;Андріан;Геранович;male;1465076502;Field;0671083376;17.04.1977
2107918356;military_job.a1234-j0513;лейтенант;ЯЦИНА;Володимир;В'ячеславович;male;2107918356;Field;0671343606;01.08.1999
1773348753;military_job.a1234-j0514;молодший сержант;ГРУШИЦЬКИЙ;Захар;Артурович;male;1773348753;Vocation;0662568984;05.09.1987
1348999707;military_job.a1234-j0515;старший сержант;ДЖУМАРА;Ігор;Орестович;male;1348999707;Field;0639404978;25.10.1989
1713992800;military_job.a1234-j0516;штаб-сержант;ТРАЧ;Федот;Микитович;male;1713992800;Field;0636879338;21.12.1994
1180629484;military_job.a1234-j0517;солдат;ГУНЬКО;Сурен;Мар'янович;male;1180629484;Hospital;0507930705;16.10.1977
2799159699;military_job.a1234-j0518;солдат;НЕЧЕПУРЕНКО;Гліб;Намігович;male;2799159699;Field;0668570290;26.07.1997
1461710133;military_job.a1234-j0519;солдат;СМАЛІЙЧУК;Мирослав;Борисович;male;1461710133;Hospital;0677336138;21.10.1977
2318009012;military_job.a1234-j0520;солдат;БІЛОКОПИТОВ;Віталій;Федорович;male;2318009012;Field;0678843840;31.12.1997
1943289940;military_job.a1234-j0522;солдат;ГРАМАЖОРА;Назарій;Фірудінович;male;1943289940;Field;0669027930;30.07.1979
2913461544;military_job.a1234-j0523;солдат;ЄФІМЧЕНКО;Данило;Фірудінович;male;2913461544;Field;0662797500;08.12.1992
1294545447;military_job.a1234-j0524;солдат;МАСАН;Салават;Дмитрович;male;1294545447;Hospital;0665954700;16.02.1978
2530335196;military_job.a1234-j0525;солдат;ЗБУДЧАК;Микола;Адамович;male;2530335196;Field;0632596907;09.01.1999
1677022448;military_job.a1234-j0526;старший солдат;ПОЛУСМЯК;Богдан;Адальбертович;male;1677022448;Field;0672949775;27.02.1976
1974177763;military_job.a1234-j0527;солдат;ВОСІНСЬКИЙ;Кирило;Юсуфович;male;1974177763;Hospital;0634404184;10.02.1987
1031631804;military_job.a1234-j0528;солдат;ТРАЧ;Любомир;Наільович;male;1031631804;Field;0634839974;09.05.1986
1538932163;military_job.a1234-j0529;солдат;ДЕРЕВ'ЯНКО;Прокоп;Наільович;male;1538932163;Field;0668478480;01.08.1998
1128231067;military_job.a1234-j0530;солдат;ПИЛИПЧУК;Сурен;Аббуль;male;1128231067;Vocation;0508646361;27.12.1985
2812061290;military_job.a1234-j0531;солдат;НИКОЛАЙЧУК;Лазар;Вячеславович;male;2812061290;Field;0631456939;11.10.1988
1522032264;military_job.a1234-j0532;солдат;ШТУРКО;Елшан;Ілкович;male;1522032264;Hospital;0632750917;20.05.1975
1993355812;military_job.a1234-j0533;солдат;ПРОЦАК;Енвер;Болеславович;male;1993355812;Field;0508932224;30.03.1992
2742959311;military_job.a1234-j0534;старший солдат;КРЮЧКО;Веніамін;Тимофійович;male;2742959311;Field;0663357727;28.02.1977
2944666482;military_job.a1234-j0535;солдат;ГОЛЯШ;Владлен;Шефкетович;male;2944666482;Hospital;0662116444;06.06.1995
1644484327;military_job.a1234-j0536;солдат;ПОКОТІЛОВ;Дамір;Мухтаралійович;male;1644484327;Field;0633993259;23.05.1987
1129001185;military_job.a1234-j0537;солдат;ПУСТОВАЛОВ;Артур;Еркинович;male;1129001185;Field;0667864997;12.12.1990
1249074833;military_job.a1234-j0538;солдат;МОЖАРІВСЬКИЙ;Ростислав;Олексійович;male;1249074833;Field;0669205177;20.06.1994
1307150535;military_job.a1234-j0539;солдат;ТЕЛЮК;Фірад;Мирославович;male;1307150535;Hospital;0679994703;30.04.1996
1725684369;military_job.a1234-j0540;солдат;КОСТЕЦЬКИЙ;Тарас;Чариєвич;male;1725684369;Field;0502669901;20.01.1997
1905073533;military_job.a1234-j0541;солдат;НАСТЕНКО;Даніїл;Євгенович;male;1905073533;Hospital;0639856176;19.03.1981
1429540025;military_job.a1234-j0542;солдат;САЧОК;Гуванч;Азерович;male;1429540025;Field;0502984932;13.06.1988
2032503895;military_job.a1234-j0543;солдат;МАЛЬОНКІН;Руслан;Мар'янович;male;2032503895;Field;0672882906;10.01.1991
1434422757;military_job.a1234-j0544;молодший сержант;НАУМЧУК;Расул;Онуфрійович;male;1434422757;Hospital;0505555536;24.07.1994
1670830206;military_job.a1234-j0545;солдат;ПУЗЕНКІН;Євгеній;Володимирович;male;1670830206;Field;0639193383;29.03.1995
2313069216;military_job.a1234-j0546;солдат;КУЗУБ;Андрій;Антонович;male;2313069216;Field;0676957437;27.11.1996
2452920628;military_job.a1234-j0547;солдат;ЧАПАЛИКА;Тимофій;Віленович;male;2452920628;Field;0669564541;19.03.1986
1412259175;military_job.a1234-j0548;солдат;МОЧЕРАДА;Антон;Гочайович;male;1412259175;Field;0505269703;01.05.1995
2715979970;military_job.a1234-j0549;солдат;СТУПАК;Богдан;Бандали огли;male;2715979970;Field;0667560171;17.07.1976
2168154073;military_job.a1234-j0550;солдат;ДІБЦЕВ;Єгор;Федорович;male;2168154073;Field;0632024765;10.06.1981
2267544767;military_job.a1234-j0551;солдат;БОМБАР;Денис;Якович;male;2267544767;Hospital;0505123719;28.09.1979
2464094799;military_job.a1234-j0552;солдат;ХОРОШЕВ;Умар;Амангельдийович;male;2464094799;Hospital;0672723769;15.02.1996
1667852217;military_job.a1234-j0553;солдат;ЯЦИНА;Дмитрій;Чеславович;male;1667852217;Field;0663497837;16.10.1985
2137309833;military_job.a1234-j0554;старший солдат;ХОНІЧЕВ;Павло;Вілінович;male;2137309833;Trip;0633501972;17.05.1975
2944624657;military_job.a1234-j0555;солдат;СЕНЮК;Семен;Костнтинович;male;2944624657;Field;0639951974;02.10.1997
2334516491;military_job.a1234-j0556;солдат;ПРУДЧЕНКО;Єгор;Онуфрійович;male;2334516491;Hospital;0506093806;05.08.1983
2617677803;military_job.a1234-j0557;солдат;БЕЗПАРТОЧНИЙ;Анатолій;Шефкетович;male;2617677803;Field;0632681880;14.09.1994
2344891458;military_job.a1234-j0558;солдат;БАЛТІН;Петро;Гаврилович;male;2344891458;Field;0503786581;26.05.1983
2863138819;military_job.a1234-j0559;солдат;СТРИКХОЛМ;Маіл;Чариєвич;male;2863138819;Field;0502871547;03.03.1978
1083145723;military_job.a1234-j0560;солдат;КУРКІН;Віталій;Резович;male;1083145723;Field;0679382607;29.06.1999
2609118534;military_job.a1234-j0561;солдат;ГОЛЕНТЮК;Даніїл;Мирославович;male;2609118534;Field;0505438421;10.07.1993
2617191307;military_job.a1234-j0562;солдат;ВЕРЛАТИЙ;Елшан;Намігович;male;2617191307;Hospital;0504081697;05.09.1994
1466393520;military_job.a1234-j0563;солдат;МАЙЛАШОВ;Лазар;Олексндрович;male;1466393520;Field;0661282531;19.05.1990
2023036934;military_job.a1234-j0564;лейтенант;ДЗЕРКАЛІЙ;Данил;Франкович;male;2023036934;Field;0665112241;05.04.1984
2691957341;military_job.a1234-j0565;солдат;ПЕТРОВ;Роман;Ярославович;male;2691957341;Trip;0668498646;16.12.1983
1152048657;military_job.a1234-j0566;солдат;ДЯДІЧ;Федор;Дмитрович;male;1152048657;Field;0661766872;18.02.1999
2066723218;military_job.a1234-j0567;солдат;БЄЛОУСОВ;Кузьма;Мефодійович;male;2066723218;Field;0665525344;12.07.1976
2284057923;military_job.a1234-j0569;солдат;КОВАЛЬЧИК;Микола;Тимофійович;male;2284057923;Field;0634773796;08.09.1990
1898757913;military_job.a1234-j0570;солдат;СЕРБА;Ігор;Даніельович;male;1898757913;Field;0505609628;20.07.1987
1710287255;military_job.a1234-j0571;солдат;ДЕМКОВ;Радіон;Ілкович;male;1710287255;Field;0661152291;10.04.1988
2596754180;military_job.a1234-j0573;солдат;МАТВЄЄВ;Станіслав;Мефодійович;male;2596754180;Field;0669744653;13.09.1981
2592049992;military_job.a1234-j0574;солдат;ПОЗДНЯКОВ;Ілля;В'ячеславович;male;2592049992;Hospital;0665242266;15.09.1989
2509468125;military_job.a1234-j0575;солдат;НАСТЕНКО;Маіл;Васильович;male;2509468125;Field;0633323253;24.09.1989
1307519885;military_job.a1234-j0576;солдат;НІКІТЕНКО;Мікаель;Валерійович;male;1307519885;Field;0635092178;12.02.1988
1718339375;military_job.a1234-j0577;старший солдат;ЛОХВИЧ;Петро;Бандали огли;male;1718339375;Field;0638205479;11.12.1980
1483841729;military_job.a1234-j0578;солдат;ПОГОРЄЛКО;Марат;Денисович;male;1483841729;Field;0664534625;30.04.1987
1481358995;military_job.a1234-j0579;солдат;МЕЛІЄВ;Дамір;Намігович;male;1481358995;Hospital;0679653641;06.10.1989
1167590527;military_job.a1234-j0580;солдат;ОКАЄВИЧ;Гліб;Горхмазович;male;1167590527;Field;0508904507;17.07.1994
2367050875;military_job.a1234-j0581;солдат;ПОЛУНІН;Мирослав;Мирославович;male;2367050875;Field;0671224950;27.05.1991
2051629926;military_job.a1234-j0582;солдат;ОСІПОВ;Ярослав;Романович;male;2051629926;Field;0675726253;28.05.1990
1070110151;military_job.a1234-j0583;солдат;КУЗНЕЦОВ;Коста;Святославович;male;1070110151;Field;0678683532;06.07.1983
1184179554;military_job.a1234-j0584;солдат;РЯБЕНКО;Олексій;Махмутович;male;1184179554;Field;0638905361;03.05.1997
2370441009;military_job.a1234-j0585;солдат;БОРЗОВ;Владислав;Дарійович;male;2370441009;Field;0509005432;05.01.1984
2434398850;military_job.a1234-j0586;солдат;ШРАМЕНКО;Леонід;Валентинович;male;2434398850;Field;0508554615;25.12.1999
1467791852;military_job.a1234-j0587;солдат;ЧЕРНУХА;Сурен;Зіновійович;male;1467791852;Hospital;0679664769;27.05.1981
1059438655;military_job.a1234-j0588;солдат;РЯБКІН;Мурат;Зіновійович;male;1059438655;Field;0505363257;15.03.1975
1384163754;military_job.a1234-j0590;солдат;ПАЩЕНКО;Яків;Маркович;male;1384163754;Hospital;0631891999;20.12.1991
1041676821;military_job.a1234-j0591;старший солдат;ГОЛОВАЧ;Михайло-Мар'ян;Вілінович;male;1041676821;Field;0674355576;01.08.1985
1041749336;military_job.a1234-j0592;солдат;КОСТІНСЬКИЙ;Анатолій;Вікторович;male;1041749336;Field;0507992164;14.06.1985
1259148024;military_job.a1234-j0593;старший солдат;КРИМОВ;Інал;Костянтинович;male;1259148024;Field;0675597132;21.10.1985
1358698949;military_job.a1234-j0594;солдат;БЕЗГЛАСНИЙ;Ростислав;Гінязович;male;1358698949;Field;0665173069;11.10.1979
2802951938;military_job.a1234-j0595;солдат;БІЛИК;Дорін;Бандали огли;male;2802951938;Field;0635843927;14.05.1994
1392586513;military_job.a1234-j0596;солдат;САРАПУУ;Кузьма;Сариєвич;male;1392586513;Field;0635687095;26.07.1988
1054150694;military_job.a1234-j0597;солдат;БОДНАР;Владислав;В'ячеславович;male;1054150694;Field;0678853643;19.07.1976
1776535589;military_job.a1234-j0598;старший солдат;РЯБОЧУК;Леонід;Рафік;male;1776535589;Field;0635419525;25.07.1982
2615407610;military_job.a1234-j0599;солдат;РОЗМИШЛЯЄВ;Сергій;Мірчевич;male;2615407610;Field;0633537185;07.03.1976
1221126966;military_job.a1234-j0600;солдат;ПІСКУН;Дорін;Максимович;male;1221126966;Field;0678190710;27.08.1978
2420857058;military_job.a1234-j0601;солдат;ЛОМТЄВ;Арсен;Мірчевич;male;2420857058;Field;0665512163;29.10.1979
2135342976;military_job.a1234-j0602;солдат;ДАЦИШИН;Федор;Семенович;male;2135342976;Field;0633286567;28.01.1999
1747962793;military_job.a1234-j0603;солдат;АНДРЕЙКО;Борис;Семенович;male;1747962793;Hospital;0505635437;18.08.1987
2853776912;military_job.a1234-j0604;солдат;ГАРКУША;Петро;Едуардович;male;2853776912;Field;0504576795;28.03.1981
2970540893;military_job.a1234-j0605;солдат;КАРНАСЬ;Сурен;Нариманович;male;2970540893;Hospital;0672128161;23.01.1987
1311439052;military_job.a1234-j0607;лейтенант;СІЛІВІН;Іван;Борисович;male;1311439052;Vocation;0637209281;30.05.1977
1720414675;military_job.a1234-j0608;сержант;ЯКУБОВСЬКИЙ;Мар'ян;Йосипович;male;1720414675;Vocation;0677653033;26.01.1997
2811041202;military_job.a1234-j0609;солдат;ШВАЙКО;Владлен;Фарідович;male;2811041202;Fugitive;0663088971;10.07.1983
2336564524;military_job.a1234-j0610;старший солдат;ФІЛІНОВ;Марк;Махмутович;male;2336564524;Hospital;0665720798;11.05.1987
1432412096;military_job.a1234-j0611;солдат;СОКУЦЬКИЙ;Дмитро;Владиславович;male;1432412096;Hospital;0674268521;27.04.1991
2818005294;military_job.a1234-j0613;солдат;ПИЛИПАКА;Андій;Віталійович;male;2818005294;Field;0679212351;25.09.1991
2873251295;military_job.a1234-j0614;солдат;ПЧОЛКІН;Мурат;Мерабович;male;2873251295;Vocation;0508268270;19.03.1978
2754397277;military_job.a1234-j0615;солдат;ОДОКІЄНКО;Фірад;Маргутович;male;2754397277;Field;0671660917;26.07.1987
1430662729;military_job.a1234-j0616;солдат;СЛАБОСПИЦЬКИЙ;Петро;Ількович;male;1430662729;Field;0672605709;03.10.1991
1788803722;military_job.a1234-j0617;солдат;ЗЛОТКОВСЬКИЙ;Станіслав;Віленович;male;1788803722;Field;0506512202;09.12.1990
2915219102;military_job.a1234-j0619;солдат;ПЕТРОВСЬКИЙ;Геннадій;Родіонович;male;2915219102;Field;0672316364;24.06.1986
2910633294;military_job.a1234-j0620;солдат;ШАРАНДАК;Валерій;Павлович;male;2910633294;Hospital;0667335102;28.01.1994
2009341412;military_job.a1234-j0621;солдат;ФУРМАНЕЦЬ;Антон;Іларіонович;male;2009341412;Field;0631442851;03.10.1984
2808904748;military_job.a1234-j0622;солдат;СІНІЦЬКИЙ;Семен;Романвич;male;2808904748;Field;0679816152;08.01.1982
1094535964;military_job.a1234-j0623;солдат;ФЕДОРЕНКО;Омелян;Горхмазович;male;1094535964;Hospital;0672170760;06.11.1980
1599705610;military_job.a1234-j0624;солдат;ПЕТРЯКОВ;Дамір;Сариєвич;male;1599705610;Field;0661920341;09.01.1979
1092396931;military_job.a1234-j0625;солдат;ЗУБЧУК;Омелян;Богданович;male;1092396931;Field;0662139306;21.05.1984
2231205575;military_job.a1234-j0626;солдат;ЛАТЕНКО;Михайло-Мар'ян;Бандали огли;male;2231205575;Field;0662798388;03.03.1975
1257871581;military_job.a1234-j0627;солдат;СТЕЖКО;Павло;Мирославович;male;1257871581;Hospital;0666122010;30.05.1996
1879755703;military_job.a1234-j0628;солдат;ВАХУЛА;Вадим;Олегович;male;1879755703;Field;0504882947;30.04.1996
2868667699;military_job.a1234-j0629;солдат;ПАЛАЩУК;Олександр;Арсенійович;male;2868667699;Hospital;0638021607;15.03.1978
2675113356;military_job.a1234-j0630;солдат;ГОВОРУХА;Нікіта;Любомирович;male;2675113356;Trip;0675859017;02.12.1991
1594234139;military_job.a1234-j0631;солдат;САХАРЧУК;Ігор;Фролович;male;1594234139;Field;0679815726;20.09.1980
2464848300;military_job.a1234-j0632;солдат;ОСИПЧУК;Борис;Гурамович;male;2464848300;Field;0505596130;07.01.1988
1848968368;military_job.a1234-j0633;солдат;ЛІХАТСЬКИЙ;Гуванч;Даніельович;male;1848968368;Field;0676485364;28.01.1999
2441772115;military_job.a1234-j0634;солдат;ЖАВОРОНКОВ;Іхтіяр;Ігоревич;male;2441772115;Field;0661082669;14.04.1993
1669575004;military_job.a1234-j0635;солдат;ФІЛІПЧУК;Костянтин;Іларіонович;male;1669575004;Field;0502130490;20.06.1979
2472440457;military_job.a1234-j0636;солдат;ЗІНЧУК;Валентин;Романович;male;2472440457;Hospital;0501785005;03.03.1987
2353745302;military_job.a1234-j0637;солдат;ОМЕЛИЧ;Сергій;Геннадійович;male;2353745302;Field;0638712096;15.09.1983
1448418380;military_job.a1234-j0638;солдат;ЗАКІЄВ;Денис;Миронович;male;1448418380;Field;0507201118;24.01.1990
2405738648;military_job.a1234-j0639;солдат;КРИВОРУЧКА;Сергій;Адамович;male;2405738648;Field;0506225227;12.09.1995
2329346092;military_job.a1234-j0640;старший сержант;КОРЖ;Семен;Гарійович;male;2329346092;Field;0667330167;13.02.1999
2009823635;military_job.a1234-j0641;солдат;ДАНИЛЬЧЕНКО;Святослав;Аббуль;male;2009823635;Field;0665875915;11.02.1996
1036510705;military_job.a1234-j0642;солдат;КАЛАЧ;Ян;Дмитрович;male;1036510705;Hospital;0632644354;12.09.1979
2350596160;military_job.a1234-j0643;солдат;НИКИТЮК;Артем;Степанович;male;2350596160;Field;0639230426;19.07.1987
2384678814;military_job.a1234-j0644;солдат;ЧЕБОТАРЬОВ;Вадим;Тихонович;male;2384678814;Field;0667572924;19.06.1993
1896157808;military_job.a1234-j0646;солдат;ГОРЕЦЬКИЙ;Едуард;Григорович;male;1896157808;Field;0635580894;16.12.1987
1092418657;military_job.a1234-j0647;солдат;РУССО;Ілля;Азерович;male;1092418657;Field;0677183062;25.03.1995
2487243286;military_job.a1234-j0648;солдат;ФАДЄЄВ;Данил;Айигович;male;2487243286;Field;0675582530;30.04.1981
2717750001;military_job.a1234-j0649;старший солдат;БУЛГАКОВ;Артур;Володимирович;male;2717750001;Field;0503271588;23.09.1993
1174303639;military_job.a1234-j0650;молодший лейтенант;ЕВРЮКОВ;Дмитрій;Валерійович;male;1174303639;Hospital;0509553242;28.11.1990
1975762020;military_job.a1234-j0651;солдат;БЕЗБОРОДОВ;Вячеслав;Ігоревич;male;1975762020;Field;0678694791;02.02.1982
2250287283;military_job.a1234-j0652;солдат;ЧЕШЕЙКО;Ігор;Тахірович;male;2250287283;Field;0663427484;26.09.1995
1983306925;military_job.a1234-j0653;старший солдат;ГОРІН;Віталій;Петрович;male;1983306925;Field;0506605060;18.08.1990
2277873128;military_job.a1234-j0654;солдат;ЛЕВ;Расул;Мерабович;male;2277873128;Field;0632265596;22.01.1994
2263301877;military_job.a1234-j0655;солдат;БОГДАНОВ;Михайло-Мар'ян;Яремович;male;2263301877;Hospital;0664042804;27.12.1984
2489685124;military_job.a1234-j0656;солдат;ДАНИЛЬЧЕНКО;Тарас;Радувич;male;2489685124;Field;0504379174;23.10.1988
2828620309;military_job.a1234-j0657;солдат;КАЛІЩУК;Мурад;В'ячеславович;male;2828620309;Field;0639243583;10.09.1995
2428530623;military_job.a1234-j0659;солдат;КАЛИТКА;Сурен;Федорович;male;2428530623;Field;0662530293;08.06.1996
2388221424;military_job.a1234-j0660;солдат;КОСОВСЬКИЙ;Леонід;Валерійович;male;2388221424;Field;0679799673;04.10.1998
1196918747;military_job.a1234-j0661;солдат;ІЗЮМСЬКИЙ;Гуванч;Степанович;male;1196918747;Field;0631450758;27.07.1997
2410859025;military_job.a1234-j0662;солдат;КРАСНЮК;Костянтин;Григорович;male;2410859025;Field;0636510270;23.08.1977
2265159391;military_job.a1234-j0664;солдат;ОГОЛЬ;Енвер;Айигович;male;2265159391;Field;0507033059;10.12.1986
2099755201;military_job.a1234-j0665;солдат;КОРОЛЬОВ;Дмитрій;Миронович;male;2099755201;Field;0675854095;28.02.1985
